male1 male2 female1 female2 asexual1 asexual2 scaffold chr male_avg female_avg asexual_avg auto gene bias
103309602 3.69849257845193 2.3664107766614 0 0 0 0.791534146176851 NC_042493.1 chrX 3.03245167755667 0 0.395767073088426 chrX 103309602 unexpressed
103309610 274.613073950056 330.114303344265 359.7908581126 416.519661000117 270.494181076197 345.900421879284 NC_042496.1 chr3 302.363688647161 388.155259556358 308.19730147774 autosomes 103309610 unbiased
103309611 0.924623144612983 0 0 0 0 0 NC_042493.1 chrX 0.462311572306492 0 0 chrX 103309611 unexpressed
103309612 0 0 0 1.01342983211707 0 0 NC_042493.1 chrX 0 0.506714916058535 0 chrX 103309612 unexpressed
103309613 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309613 unexpressed
103309614 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309614 unexpressed
103309615 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309615 unexpressed
103309616 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309616 unexpressed
103309617 0.924623144612983 0 1555.12908093297 861.415357299512 66.2901232496595 45.1174463320805 NC_042494.1 chr1 0.462311572306492 1208.27221911624 55.70378479087 autosomes 103309617 female-biased
103309622 112.804023642784 97.0228418431173 0 0 0 0 NC_042495.1 chr2 104.913432742951 0 0 autosomes 103309622 male-biased
103309624 0.924623144612983 0 0 0 0 0 NC_042493.1 chrX 0.462311572306492 0 0 chrX 103309624 unexpressed
103309625 312.522622879188 256.755569267762 414.800204187667 442.868836635161 332.9745271276 235.877175560702 NC_042495.1 chr2 284.639096073475 428.834520411414 284.425851344151 autosomes 103309625 unbiased
103309626 0 0 0 0 0 0.791534146176851 NC_042495.1 chr2 0 0 0.395767073088426 autosomes 103309626 unexpressed
103309628 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309628 unexpressed
103309629 338.412070928352 325.381481790942 608.076284991956 932.355445547708 691.855539203343 830.319319339517 NC_042495.1 chr2 331.896776359647 770.215865269832 761.08742927143 autosomes 103309629 unbiased
103309630 60.1005043998439 41.4121885915745 194.762819887399 225.994852562107 174.487795680138 226.37876580658 NC_042495.1 chr2 50.7563464957092 210.378836224753 200.433280743359 autosomes 103309630 unbiased
103309632 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309632 unexpressed
103309634 951.437215806759 1005.72458008109 1135.86865949598 1217.12922837261 1300.6579354847 1293.36679485298 NC_042495.1 chr2 978.580897943925 1176.49894393429 1297.01236516884 autosomes 103309634 unbiased
103309635 82.2914598705555 88.7404041248024 313.701946536192 248.290308868683 21.3347523102352 24.5375585314824 NC_042493.1 chrX 85.5159319976789 280.996127702437 22.9361554208588 chrX 103309635 female-biased
103309636 9.24623144612983 10.6488484949763 5.94695633243967 7.09400882481951 0 0 NC_042493.1 chrX 9.94753997055306 6.52048257862959 0 chrX 103309636 unbiased
103309638 13.8693471691947 10.6488484949763 0 0 0 0 NC_042493.1 chrX 12.2590978320855 0 0 chrX 103309638 male-biased
103309639 708.261328773545 617.633212708625 1061.53170534048 853.307918642576 576.038312376352 558.823107200857 NC_042494.1 chr1 662.947270741085 957.419811991528 567.430709788604 autosomes 103309639 unbiased
103309642 19.4170860368726 22.4809023782833 2.97347816621983 1.01342983211707 9.90542071546636 5.54073902323796 NC_042494.1 chr1 20.948994207578 1.99345399916845 7.72307986935216 autosomes 103309642 unbiased
103309643 0 0 0 0 0 0 NC_042494.1 chr1 0 0 0 autosomes 103309643 unexpressed
103309646 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309646 unexpressed
103309649 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309649 unexpressed
103309653 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309653 unexpressed
103309654 18.4924628922597 11.832053883307 8.9204344986595 16.2148773138732 12.9532424740714 15.0391487773602 NC_042494.1 chr1 15.1622583877833 12.5676559062663 13.9961956257158 autosomes 103309654 unbiased
103309655 57.3266349660049 54.4274478632122 0 0 0 0 NC_042494.1 chr1 55.8770414146086 0 0 autosomes 103309655 male-biased
103309658 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309658 unexpressed
103309659 0.924623144612983 0 2.97347816621983 2.02685966423415 0 0 NC_042495.1 chr2 0.462311572306492 2.50016891522699 0 autosomes 103309659 unexpressed
103309660 0 0 0 0 0 0 NC_042494.1 chr1 0 0 0 autosomes 103309660 unexpressed
103309661 0 0 0 0 0 0 NC_042494.1 chr1 0 0 0 autosomes 103309661 unexpressed
103309664 3019.819190306 2650.38006986077 297.347816621983 880.670524109737 389.359229661793 701.29925351269 NC_042496.1 chr3 2835.09963008338 589.00917036586 545.329241587242 autosomes 103309664 male-biased
103309665 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309665 unexpressed
103309666 0 1.1832053883307 0 0 0 0 NC_042495.1 chr2 0.59160269416535 0 0 autosomes 103309666 unexpressed
103309670 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309670 unexpressed
103309671 0 1.1832053883307 0 0 0 0 NC_042495.1 chr2 0.59160269416535 0 0 autosomes 103309671 unexpressed
103309672 14.7939703138077 11.832053883307 2.97347816621983 7.09400882481951 3.80977719825629 7.12380731559166 NC_042495.1 chr2 13.3130120985573 5.03374349551967 5.46679225692398 autosomes 103309672 unbiased
103309673 318.994984891479 357.328027275871 737.422585222519 574.614714810381 473.936283463083 383.102526749596 NC_042494.1 chr1 338.161506083675 656.01865001645 428.519405106339 autosomes 103309673 unbiased
103309676 0 0 0 0 0 0 NC_042494.1 chr1 0 0 0 autosomes 103309676 unexpressed
103309677 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309677 unexpressed
103309678 19.4170860368726 8.28243771831489 5.94695633243967 3.04028949635122 89.9107418788485 58.573526817087 NC_042495.1 chr2 13.8497618775937 4.49362291439544 74.2421343479677 autosomes 103309678 asexual-biased
103309680 12.0201008799688 20.1144916016219 0 0 0 0 NC_042495.1 chr2 16.0672962407954 0 0 autosomes 103309680 male-biased
103309683 362.452272688289 340.763151839241 172.46173364075 291.867791649717 299.448487782945 385.477129188127 NC_042494.1 chr1 351.607712263765 232.164762645234 342.462808485536 autosomes 103309683 unbiased
103309684 93.3869376059113 101.75566339644 32.7082598284182 50.6714916058537 15.2391087930252 4.74920487706111 NC_042493.1 chrX 97.5713005011756 41.6898757171359 9.99415683504315 chrX 103309684 unbiased
103309685 0.924623144612983 0 0 0 0.761955439651259 0.791534146176851 NC_042494.1 chr1 0.462311572306492 0 0.776744792914055 autosomes 103309685 unexpressed
103309686 27.7386943383895 40.2289832032438 0 0 0 0 NC_042494.1 chr1 33.9838387708166 0 0 autosomes 103309686 male-biased
103309689 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309689 unexpressed
103309691 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309691 unexpressed
103309692 223.758800996342 241.373899219463 120.425865731903 141.88017649639 160.772597766416 151.183021919779 NC_042495.1 chr2 232.566350107903 131.153021114146 155.977809843098 autosomes 103309692 unbiased
103309693 135.919602258108 153.816700482991 170.97499455764 140.866746664273 99.8161625943149 121.104724365058 NC_042494.1 chr1 144.868151370549 155.920870610957 110.460443479686 autosomes 103309693 unbiased
103309697 13.8693471691947 4.7328215533228 1.48673908310992 11.1477281532878 10.6673761551176 14.2476146311833 NC_042494.1 chr1 9.30108436125875 6.31723361819886 12.4574953931504 autosomes 103309697 unbiased
103309699 434.572877968102 378.625724265824 539.6862871689 391.18391519719 553.179649186814 340.359682856046 NC_042493.1 chrX 406.599301116963 465.435101183045 446.76966602143 chrX 103309699 unbiased
103309704 3.69849257845193 1.1832053883307 1.48673908310992 0 0 0.791534146176851 NC_042495.1 chr2 2.44084898339131 0.74336954155496 0.395767073088426 autosomes 103309704 unexpressed
103309705 281.085435962347 285.152498587698 787.971714048256 717.508321138888 425.933090765054 448.008326736098 NC_042495.1 chr2 283.118967275022 752.740017593572 436.970708750576 autosomes 103309705 female-biased
103309706 0.924623144612983 4.7328215533228 0 0 3.04782175860503 1.5830682923537 NC_042495.1 chr2 2.82872234896789 0 2.31544502547936 autosomes 103309706 unexpressed
103309709 2.77386943383895 1.1832053883307 1.48673908310992 1.01342983211707 0 0 NC_042493.1 chrX 1.97853741108483 1.2500844576135 0 chrX 103309709 unexpressed
103309712 0.924623144612983 1.1832053883307 4.46021724932975 17.2283071459903 26.668440387794 30.0782975547204 NC_042493.1 chrX 1.05391426647184 10.84426219766 28.3733689712572 chrX 103309712 unbiased
103309713 0 0 0 0 1.52391087930252 0 NC_042493.1 chrX 0 0 0.76195543965126 chrX 103309713 unexpressed
103309714 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309714 unexpressed
103309726 0 0 0 0 0 0 NC_042494.1 chr1 0 0 0 autosomes 103309726 unexpressed
103309728 0 0 0 0 0 0 NC_042494.1 chr1 0 0 0 autosomes 103309728 unexpressed
103309729 0.924623144612983 0 0 0 0 0 NC_042493.1 chrX 0.462311572306492 0 0 chrX 103309729 unexpressed
103309730 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309730 unexpressed
103309737 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309737 unexpressed
103309738 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309738 unexpressed
103309740 36.0603026399063 43.7785993682359 46.0889115764074 66.8863689197268 29.7162621463991 61.7396634017944 NC_042494.1 chr1 39.9194510040711 56.4876402480671 45.7279627740968 autosomes 103309740 unbiased
103309743 0 0 1.48673908310992 0 0 0 NC_042493.1 chrX 0 0.74336954155496 0 chrX 103309743 unexpressed
103309745 0 0 0 0 0 0 NC_042494.1 chr1 0 0 0 autosomes 103309745 unexpressed
103309746 0 0 0 0 0 0 NC_042494.1 chr1 0 0 0 autosomes 103309746 unexpressed
103309748 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309748 unexpressed
103309753 0 0 0 0 0.761955439651259 0 NC_042493.1 chrX 0 0 0.38097771982563 chrX 103309753 unexpressed
103309755 343.035186651417 304.08378480099 719.5817162252 553.332688335922 487.651481376806 340.359682856046 NC_042495.1 chr2 323.559485726203 636.457202280561 414.005582116426 autosomes 103309755 unbiased
103309757 7.39698515690386 5.9160269416535 4.46021724932975 4.05371932846829 3.80977719825629 1.5830682923537 NC_042495.1 chr2 6.65650604927868 4.25696828889902 2.696422745305 autosomes 103309757 unexpressed
103309758 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309758 unexpressed
103309759 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309759 unexpressed
103309761 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309761 unexpressed
103309762 2.77386943383895 0 1.48673908310992 2.02685966423415 5.33368807755881 1.5830682923537 NC_042496.1 chr3 1.38693471691948 1.75679937367204 3.45837818495625 autosomes 103309762 unexpressed
103309768 20.3417091814856 13.0152592716377 1.48673908310992 0 0 0 NC_042493.1 chrX 16.6784842265617 0.74336954155496 0 chrX 103309768 male-biased
103309771 99.8592996182021 121.870154998062 99.6115185683644 136.813027335805 104.387895232222 75.1957438868009 NC_042493.1 chrX 110.864727308132 118.212272952085 89.7918195595115 chrX 103309771 unbiased
103309772 223.758800996342 255.572363879431 0 0 0 0 NC_042493.1 chrX 239.665582437886 0 0 chrX 103309772 male-biased
103309773 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309773 unexpressed
103309775 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309775 unexpressed
103309776 59.1758812552309 42.5953939799052 0 0 0 0 NC_042493.1 chrX 50.8856376175681 0 0 chrX 103309776 male-biased
103309777 143.316587415012 121.870154998062 0 0 0 0 NC_042493.1 chrX 132.593371206537 0 0 chrX 103309777 male-biased
103309781 1.84924628922597 1.1832053883307 0 6.08057899270244 1.52391087930252 0.791534146176851 NC_042496.1 chr3 1.51622583877834 3.04028949635122 1.15772251273969 autosomes 103309781 unexpressed
103309782 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309782 unexpressed
103309783 0 0 0 2.02685966423415 0 1.5830682923537 NC_042493.1 chrX 0 1.01342983211707 0.79153414617685 chrX 103309783 unexpressed
103309784 56.4020118213919 49.6946263098894 7.43369541554958 3.04028949635122 100.578118033966 73.6126755944472 NC_042495.1 chr2 53.0483190656407 5.2369924559504 87.0953968142066 autosomes 103309784 unbiased
103309790 0.924623144612983 4.7328215533228 0 1.01342983211707 3.04782175860503 1.5830682923537 NC_042494.1 chr1 2.82872234896789 0.506714916058535 2.31544502547936 autosomes 103309790 unexpressed
103309792 6.47236201229088 5.9160269416535 2.97347816621983 0 1.52391087930252 0 NC_042494.1 chr1 6.19419447697219 1.48673908310991 0.76195543965126 autosomes 103309792 unexpressed
103309793 0 0 0 0 0 0 NC_042494.1 chr1 0 0 0 autosomes 103309793 unexpressed
103309795 0 0 1.48673908310992 1.01342983211707 0 0 NC_042494.1 chr1 0 1.2500844576135 0 autosomes 103309795 unexpressed
103309797 33.2864332060674 42.5953939799052 4.46021724932975 10.1342983211707 20.572796870584 36.4105707241352 NC_042493.1 chrX 37.9409135929863 7.29725778525022 28.4916837973596 chrX 103309797 unbiased
103309798 4.62311572306491 3.5496161649921 0 1.01342983211707 0.761955439651259 0.791534146176851 NC_042494.1 chr1 4.0863659440285 0.506714916058535 0.776744792914055 autosomes 103309798 unexpressed
103309799 0 0 0 0 0 0 NC_042494.1 chr1 0 0 0 autosomes 103309799 unexpressed
103309801 453.065340860362 449.618047565666 848.928016455762 694.199435000195 280.399601791663 372.812582849297 NC_042496.1 chr3 451.341694213014 771.563725727978 326.60609232048 autosomes 103309801 unbiased
103309803 0 0 0 0 0 0 NC_042494.1 chr1 0 0 0 autosomes 103309803 unexpressed
103309804 0 0 0 0 0 0 NC_042494.1 chr1 0 0 0 autosomes 103309804 unexpressed
103309806 0.924623144612983 0 0 0 5.33368807755881 5.54073902323796 NC_042494.1 chr1 0.462311572306492 0 5.43721355039838 autosomes 103309806 unexpressed
103309807 0 2.3664107766614 0 0 0 0 NC_042493.1 chrX 1.1832053883307 0 0 chrX 103309807 unexpressed
103309808 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309808 unexpressed
103309809 10.1708545907428 15.3816700482991 49.0623897426273 42.5640529489171 2.28586631895378 1.5830682923537 NC_042493.1 chrX 12.7762623195209 45.8132213457722 1.93446730565374 chrX 103309809 female-biased
103309811 102.633169052041 85.1907879598103 2.97347816621983 16.2148773138732 35.0499502239579 39.5767073088426 NC_042495.1 chr2 93.9119785059256 9.59417774004651 37.3133287664002 autosomes 103309811 unbiased
103309812 7.39698515690386 11.832053883307 0 9.12086848905366 2.28586631895378 14.2476146311833 NC_042495.1 chr2 9.61451952010543 4.56043424452683 8.26674047506854 autosomes 103309812 unbiased
103309814 55.477388676779 57.9770640282043 11.8939126648793 10.1342983211707 59.4325242927982 52.2412536476722 NC_042496.1 chr3 56.7272263524917 11.014105493025 55.8368889702352 autosomes 103309814 unbiased
103309816 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309816 unexpressed
103309817 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309817 unexpressed
103309818 0.924623144612983 0 0 0 0 0 NC_042493.1 chrX 0.462311572306492 0 0 chrX 103309818 unexpressed
103309819 560.321625635468 473.28215533228 840.007581957103 800.609567372488 564.608980781583 555.65697061615 NC_042494.1 chr1 516.801890483874 820.308574664796 560.132975698867 autosomes 103309819 unbiased
103309822 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309822 unexpressed
103309823 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309823 unexpressed
103309824 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309824 unexpressed
103309826 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309826 unexpressed
103309827 276.462320239282 269.770828539399 352.35716269705 381.04961687602 209.537745904096 307.115248716618 NC_042494.1 chr1 273.11657438934 366.703389786535 258.326497310357 autosomes 103309827 unbiased
103309830 20.3417091814856 14.1984646599684 118.939126648793 55.738640766439 91.434652758151 79.944948763862 NC_042494.1 chr1 17.270086920727 87.338883707616 85.6898007610065 autosomes 103309830 unbiased
103309835 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309835 unexpressed
103309837 1.84924628922597 1.1832053883307 0 0 0 1.5830682923537 NC_042495.1 chr2 1.51622583877834 0 0.79153414617685 autosomes 103309837 unexpressed
103309844 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309844 unexpressed
103309845 12.9447240245818 17.7480808249605 26.7613034959785 23.3088861386927 31.2401730257016 41.1597756011963 NC_042493.1 chrX 15.3464024247711 25.0350948173356 36.1999743134489 chrX 103309845 unbiased
103309846 60.1005043998439 89.9236095131331 0 0 0 0 NC_042496.1 chr3 75.0120569564885 0 0 autosomes 103309846 male-biased
103309847 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309847 unexpressed
103309849 25.8894480491635 28.3969293199368 20.8143471635388 50.6714916058537 25.9064849481428 38.7851731626657 NC_042494.1 chr1 27.1431886845502 35.7429193846963 32.3458290554043 autosomes 103309849 unbiased
103309851 2.77386943383895 4.7328215533228 5095.05483781768 5837.35583299434 130.294380180365 109.231712172406 NC_042494.1 chr1 3.75334549358088 5466.20533540601 119.763046176386 autosomes 103309851 female-biased
103309853 0.924623144612983 0 0 0 0.761955439651259 0 NC_042493.1 chrX 0.462311572306492 0 0.38097771982563 chrX 103309853 unexpressed
103309854 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309854 unexpressed
103309855 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309855 unexpressed
103309859 0 1.1832053883307 0 0 1.52391087930252 0.791534146176851 NC_042494.1 chr1 0.59160269416535 0 1.15772251273969 autosomes 103309859 unexpressed
103309862 1.84924628922597 0 0 0 0.761955439651259 0.791534146176851 NC_042493.1 chrX 0.924623144612985 0 0.776744792914055 chrX 103309862 unexpressed
103309863 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309863 unexpressed
103309866 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309866 unexpressed
103309867 560.321625635468 566.755381010405 1519.44734293833 1772.48877637276 790.147790918355 926.886485173093 NC_042494.1 chr1 563.538503322937 1645.96805965554 858.517138045724 autosomes 103309867 female-biased
103309868 0 0 0 1.01342983211707 0 0 NC_042493.1 chrX 0 0.506714916058535 0 chrX 103309868 unexpressed
103309870 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309870 unexpressed
103309871 100.783922762815 93.4732256781252 1239.94039531367 1257.66642165729 485.365615057852 532.702480377021 NC_042495.1 chr2 97.1285742204701 1248.80340848548 509.034047717436 autosomes 103309871 female-biased
103309872 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309872 unexpressed
103309873 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309873 unexpressed
103309874 0 0 0 0 0 0 NC_042494.1 chr1 0 0 0 autosomes 103309874 unexpressed
103309875 0 1.1832053883307 0 0 0 0.791534146176851 NC_042494.1 chr1 0.59160269416535 0 0.395767073088426 autosomes 103309875 unexpressed
103309876 0 0 0 1.01342983211707 0 0 NC_042493.1 chrX 0 0.506714916058535 0 chrX 103309876 unexpressed
103309878 2.77386943383895 2.3664107766614 1.48673908310992 0 1.52391087930252 1.5830682923537 NC_042495.1 chr2 2.57014010525018 0.74336954155496 1.55348958582811 autosomes 103309878 unexpressed
103309879 0 0 0 0 0.761955439651259 0 NC_042495.1 chr2 0 0 0.38097771982563 autosomes 103309879 unexpressed
103309880 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309880 unexpressed
103309881 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309881 unexpressed
103309882 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309882 unexpressed
103309884 7.39698515690386 10.6488484949763 0 0 0 0 NC_042493.1 chrX 9.02291682594008 0 0 chrX 103309884 unexpressed
103309885 0 0 0 0 0 0 NC_042494.1 chr1 0 0 0 autosomes 103309885 unexpressed
103309886 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309886 unexpressed
103309887 3.69849257845193 1.1832053883307 3991.89443815013 4353.69455877495 38.8597274222142 25.3290926776592 NC_042495.1 chr2 2.44084898339131 4172.79449846254 32.0944100499367 autosomes 103309887 female-biased
103309889 104.482415341267 87.5571987364717 8.9204344986595 10.1342983211707 1.52391087930252 4.74920487706111 NC_042494.1 chr1 96.0198070388693 9.5273664099151 3.13655787818182 autosomes 103309889 male-biased
103309890 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309890 unexpressed
103309892 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309892 unexpressed
103309893 4.62311572306491 4.7328215533228 13.3806517479892 25.3357458029268 50.2890590169831 34.0359682856046 NC_042494.1 chr1 4.67796863819385 19.358198775458 42.1625136512938 autosomes 103309893 unbiased
103309897 0 1.1832053883307 0 0 0.761955439651259 0 NC_042495.1 chr2 0.59160269416535 0 0.38097771982563 autosomes 103309897 unexpressed
103309898 0 0 1.48673908310992 5.06714916058537 0.761955439651259 0 NC_042495.1 chr2 0 3.27694412184764 0.38097771982563 autosomes 103309898 unexpressed
103309899 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309899 unexpressed
103309900 0 0 0 0 0 0 NC_042494.1 chr1 0 0 0 autosomes 103309900 unexpressed
103309901 0 0 0 0 0 0 NC_042494.1 chr1 0 0 0 autosomes 103309901 unexpressed
103309904 0.924623144612983 1.1832053883307 0 0 0.761955439651259 0.791534146176851 NC_042494.1 chr1 1.05391426647184 0 0.776744792914055 autosomes 103309904 unexpressed
103309909 0 0 0 3.04028949635122 0 0 NC_042496.1 chr3 0 1.52014474817561 0 autosomes 103309909 unexpressed
103309912 2.77386943383895 3.5496161649921 0 1.01342983211707 6.85759895686133 9.49840975412222 NC_042493.1 chrX 3.16174279941553 0.506714916058535 8.17800435549177 chrX 103309912 unexpressed
103309914 0 0 0 0 0 0 NC_042496.1 chr3 0 0 0 autosomes 103309914 unexpressed
103309915 0 0 0 0 0 0 NC_042496.1 chr3 0 0 0 autosomes 103309915 unexpressed
103309916 7.39698515690386 3.5496161649921 0 1.01342983211707 0.761955439651259 1.5830682923537 NC_042493.1 chrX 5.47330066094798 0.506714916058535 1.17251186600248 chrX 103309916 unexpressed
103309919 0 5.9160269416535 0 0 0 0 NC_042493.1 chrX 2.95801347082675 0 0 chrX 103309919 unexpressed
103309923 3.69849257845193 2.3664107766614 8.9204344986595 18.2417369781073 0 0.791534146176851 NC_042494.1 chr1 3.03245167755667 13.5810857383834 0.395767073088426 autosomes 103309923 unbiased
103309926 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309926 unexpressed
103309927 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309927 unexpressed
103309928 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309928 unexpressed
103309932 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309932 unexpressed
103309933 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309933 unexpressed
103309936 24.0402017599375 8.28243771831489 4.46021724932975 5.06714916058537 25.1445295084915 24.5375585314824 NC_042495.1 chr2 16.1613197391262 4.76368320495756 24.841044019987 autosomes 103309936 unbiased
103309940 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309940 unexpressed
103309941 0 0 0 0 0.761955439651259 0 NC_042493.1 chrX 0 0 0.38097771982563 chrX 103309941 unexpressed
103309942 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309942 unexpressed
103309943 0 0 0 0 0.761955439651259 0 NC_042493.1 chrX 0 0 0.38097771982563 chrX 103309943 unexpressed
103309944 2.77386943383895 2.3664107766614 0 0 0 0.791534146176851 NC_042495.1 chr2 2.57014010525018 0 0.395767073088426 autosomes 103309944 unexpressed
103309945 51.778896098327 54.4274478632122 19.3276080804289 34.4566142919805 35.0499502239579 41.9513097473731 NC_042493.1 chrX 53.1031719807696 26.8921111862047 38.5006299856655 chrX 103309945 unbiased
103309946 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309946 unexpressed
103309947 0 1.1832053883307 1.48673908310992 1.01342983211707 1.52391087930252 3.16613658470741 NC_042494.1 chr1 0.59160269416535 1.2500844576135 2.34502373200496 autosomes 103309947 unexpressed
103309950 0 0 0 0 0 0 NC_042496.1 chr3 0 0 0 autosomes 103309950 unexpressed
103309951 12.9447240245818 9.46564310664559 10.4071735817694 24.3223159708098 13.7151979137227 29.2867634085435 NC_042496.1 chr3 11.2051835656137 17.3647447762896 21.5009806611331 autosomes 103309951 unbiased
103309952 345.809056085256 397.557010479115 14.8673908310992 16.2148773138732 16.0010642326764 11.0814780464759 NC_042494.1 chr1 371.683033282185 15.5411340724862 13.5412711395761 autosomes 103309952 male-biased
103309953 558.472379346242 655.495785135207 303.294772954423 716.494891306771 268.970270196894 564.363846224095 NC_042494.1 chr1 606.984082240725 509.894832130597 416.667058210494 autosomes 103309953 unbiased
103309954 1279.67843214437 1274.31220323216 1425.78278070241 1379.27800151134 1238.1775894333 1389.14242654037 NC_042494.1 chr1 1276.99531768827 1402.53039110687 1313.66000798683 autosomes 103309954 unbiased
103309955 4.62311572306491 8.28243771831489 798.378887630025 622.245916919883 19.8108414309327 19.7883536544213 NC_042494.1 chr1 6.4527767206899 710.312402274954 19.799597542677 autosomes 103309955 female-biased
103309959 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309959 unexpressed
103309960 9.24623144612983 3.5496161649921 0 2.02685966423415 3.04782175860503 5.54073902323796 NC_042495.1 chr2 6.39792380556097 1.01342983211707 4.29428039092149 autosomes 103309960 unexpressed
103309962 38.8341720737453 37.8625724265824 2.97347816621983 12.1611579854049 38.0977719825629 45.9089804782574 NC_042495.1 chr2 38.3483722501638 7.56731807581236 42.0033762304101 autosomes 103309962 unbiased
103309964 0 3.5496161649921 0 0 7.61955439651259 3.95767073088426 NC_042495.1 chr2 1.77480808249605 0 5.78861256369843 autosomes 103309964 unexpressed
103309968 18.4924628922597 9.46564310664559 2.97347816621983 13.174587817522 0.761955439651259 3.16613658470741 NC_042495.1 chr2 13.9790529994526 8.07403299187092 1.96404601217933 autosomes 103309968 unbiased
103309969 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309969 unexpressed
103309971 9.24623144612983 4.7328215533228 117.452387565683 86.1415357299513 8.38150983616385 3.95767073088426 NC_042493.1 chrX 6.98952649972632 101.796961647817 6.16959028352406 chrX 103309971 female-biased
103309972 0 0 0 0 0 0 NC_042495.1 chr2 0 0 0 autosomes 103309972 unexpressed
103309974 0.924623144612983 8.28243771831489 0 0 0 0 NC_042494.1 chr1 4.60353043146394 0 0 autosomes 103309974 unexpressed
103309977 1.84924628922597 7.09923232998419 0 0 0 0 NC_042493.1 chrX 4.47423930960508 0 0 chrX 103309977 unexpressed
103309978 0 0 0 0 0 0 NC_042493.1 chrX 0 0 0 chrX 103309978 unexpressed
103309979 2.77386943383895 2.3664107766614 0 3.04028949635122 0.761955439651259 1.5830682923537 NC_042495.1 chr2 2.57014010525018 1.52014474817561 1.17251186600248 autosomes 103309979 unexpressed
